created_at	author_screen_name	text
2016-06-26 20:46:16	lovingmartijn	"RT @BBCSport: Antoine Griezmann scored twice as hosts #FRA came from behind to beat #IRE. 

https://t.co/xUu7hbu3mn #EURO2016 https://t.co/…"
2016-06-26 20:46:16	CarolKinch1	"RT @CBBC_Hacker: So #EURO2016 is starting to get seriously tense! Time to unleash my football anthem. It's mediocre at best!
#HUNBEL https:…"
2016-06-26 20:46:16	dreakero2222	RT @FAWales: Wales will meet Belgium in Quarter-Finals of #EURO2016 #WALBEL #TogetherStronger  https://t.co/vGckaSZUFp
2016-06-26 20:46:15	London_Lady	RT @theScore: An ode to #HUN and #EURO2016 legend - Gabor Kiraly. https://t.co/NAuXFX8hkg https://t.co/YLbpHEgE61
2016-06-26 20:46:13	bradscott_lawns	RT @premierleague: Hosts #FRA book their place in the #EURO2016 last 8, at the expense of #IRL as they come from behind to win 2-1 https://…
2016-06-26 20:46:12	Mr_yaya_du_1018	"RT @BBCSport: Seamus Coleman has paid tribute to the #IRL fans at the Stade de Lyon.

https://t.co/BCONFU9DNP #EURO2016 https://t.co/djDmuQ…"
2016-06-26 20:46:11	amouse2510	"RT @photosofootball: Joe Ledley's at it again...
#football #WAL #EURO2016  https://t.co/ZiRldbcygP"
2016-06-26 20:46:10	DusitaKwa	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 20:46:10	_liambane	RT @Scott_McRoy: In case of emergency ... Call Griezman . Illustration for @PicklesMagazine #fra #EURO2016 https://t.co/Hf8ZEUeXgq
2016-06-26 20:46:10	HeS0DoPeHeSoOM	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:46:09	mccafferydj	"RT @5liveSport: Goals by club at #EURO2016

3 - Norwich City
2 - Barcelona
1 - Atletico Madrid
0 - Bayern Munich

#FRAIRL https://t.co/PL4M…"
2016-06-26 20:46:09	kameroncasey14	RT @PaniniAmerica: .@07RQuaresma, @GarethBale11, @XS_11official star in today's #EURO2016 #PaniniInstant. https://t.co/Dc1lqWjptt https://t…
2016-06-26 20:46:08	ThePolishRob	Check out this weeks video at https://t.co/krxIPg4N54! Make sure you subscribe! #euro2016… https://t.co/jB6mHWzmUy
2016-06-26 20:46:08	emquartey_	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 20:46:08	chriszvans	RT @philipplahm: A very confident and convincing win! Congrats on reaching the next round, @DFB_Team! #GERSVK #EURO2016
2016-06-26 20:46:07	Rafa_Angelo332	"RT @azzurri: #Conte insisted #ITA can cause an upset vs. #ESP. Full comments: https://t.co/3260zLv0pA
#Euro2016 #Azzurri #ITAESP https://t.…"
2016-06-26 20:46:05	BagongMamet	"Unique celebration that occurs
when scoring euro in 2016…
#EURO2016
@EURO2016 https://t.co/7blOQgBvbE"
2016-06-26 20:46:05	edwing0995	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:46:03	MaurooGi	RT @UItraSuristic: #GER Kroos has been at it again in #EURO2016 https://t.co/C190xmrv9r
2016-06-26 20:46:03	KatieUK_	"#EURO2016 England vs Iceland yay tomorrow! :3
1st competitive match between these two nations!
#ENG #UK"
2016-06-26 20:46:03	EzadenS	Hazard making history #EURO2016  https://t.co/oAcR7zVZ6P
2016-06-26 20:46:03	jeffbekoe21	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 20:46:03	simonecensuales	RT @ScufGaming: The SCUF #EURO2016 Infinity Series controller giveaway is now LIVE! #TeamSCUF https://t.co/qfxBkXFRqP https://t.co/pUKmlI2r…
2016-06-26 20:46:03	DannyLangston	"RT @BBCSporf: LAD: Tyson Fury buys 200 Jägerbombs for #ENG fans at #Euro2016 (via @MelissaJChapman)
 https://t.co/6QVhkCJRqJ"
2016-06-26 20:46:03	thomz_lbt	RT @Squawka: If the stars of #EURO2016 were Game Of Thrones characters. Season finale, please - https://t.co/uDLpwUr1c3 https://t.co/NxeEjL…
2016-06-26 20:46:01	JohnBrewinESPN	RT @sportingintel: Weekend addition to best images of #Euro2016 Shaqiri goal (Getty) https://t.co/yjYL8cjkII
2016-06-26 20:46:00	DanielLevine0T0	RT @Pschmeichel1: Based on today's  performances, Germany and Belgium look strong enough to win #EURO2016 France needs to step it up to hav…
2016-06-26 20:46:00	Dionysius87	Wow, really thought Hungary was gonna win that one. #HUNBEL #HUN #BEL #EURO2016
2016-06-26 20:46:00	nao22min02	RT @DFB_Team_EN: FULL TIME in Lille. Quarterfinals, here we come! #JederFuerJeden #EURO2016 #GERSVK 3-0 https://t.co/lLCqr90FU0
2016-06-26 20:45:59	tryalusandaa	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:45:59	chriszvans	RT @esmuellert_: Quarterfinal - we are coming 😀 3:0 against Slovakia #GERSVK #EURO2016 #diemannschaft #firstneverfollows #esmuellert https:…
2016-06-26 20:45:58	robert_levyn	#BEL vs #GER in the #EURO2016 final for sure. (Actually not sure about #GER because they have to play with #ITA or #ESP next 😂)
2016-06-26 20:45:58	TraciPevez	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:45:58	joeytreehorn	"RT @freebetscouk: For f*ck sake, Joachim. Stop it. #GERSVK #EURO2016 

https://t.co/VIYsc8DaNc"
2016-06-26 20:45:58	_aldaba_noe_	RT @soccerdotcom: 🔴 Devil's Playground #BEL #EURO2016 https://t.co/rrjXIHjFz9
2016-06-26 20:45:57	gabsilvap	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:45:57	i_m__KHALEDInfo	Belgium thrashes Hungary 4-0 to advance to Euro 2016 quarterfinal #Belgium #Euro2016... https://t.co/zes18l1Dht https://t.co/8KPydmgsns
2016-06-26 20:45:56	darknessnytro	RT @esmuellert_: Quarterfinal - we are coming 😀 3:0 against Slovakia #GERSVK #EURO2016 #diemannschaft #firstneverfollows #esmuellert https:…
2016-06-26 20:45:56	ArmaniHeirweg	RT @BelRedDevils: What a beautiful night in Toulouse!! Tous Ensemble!! See you all in Lille ;-) ! #hunbel #Tousenfrance #euro2016 https://t…
2016-06-26 20:45:55	Jte_raconte	RT @axelwitsel28: Lille here we come! #QuarterFinals #EURO2016 #tousenfrance https://t.co/60JF4h4uVA
2016-06-26 20:45:55	CroosMary	"RT @UtopiaBathrooms: It's #competition time again... Retweet and like to #win.
We're giving away two #EURO2016 Footballs #FreebieFriday htt…"
2016-06-26 20:45:55	MAcMcAuliffe	Made this as an editorial / social test for @FAWales v @BelRedDevils last game. Tweaked for Friday in #EURO2016 https://t.co/AhsuOrUJkp
2016-06-26 20:45:53	_JulieRobinson	"RT @Channel4News: Ireland are out of #EURO2016 but it wasn’t just their team who made an impression - their fans are the heroes #IRL
https:…"
2016-06-26 20:45:53	frexsnine6	"RT @UEFAEURO: Sunday's three @carlsberg Man of the Match winners... Bravo! 🎉
INFO: https://t.co/8up1YLq1Ll
#EURO2016 https://t.co/geLB3UByCM"
2016-06-26 20:45:52	chcorteil1	RT @ManUtd: Read our #Euro2016 blog to see how the #mufc players have done in the last-16 ties so far: https://t.co/zTTmAr40wN https://t.co…
2016-06-26 20:45:52	_aldaba_noe_	RT @soccerdotcom: Hazard!!! #BEL running wild!! #EURO2016
2016-06-26 20:45:51	DanielLevine0T0	RT @UEFAEURO: The #HUN players have surely made their fans proud with an impressive #EURO2016 👏👏👏 https://t.co/2qigK6M54W
2016-06-26 20:45:51	sumizu224	RT @OneRepublic: Thank you @ZDFsport for making #WheverIGo your halftime-highlights #Euro2016 song! Good Luck today #GERSVK https://t.co/3T…
2016-06-26 20:45:50	MikeMcCarthy67	Roy Keane in human ball pool #IRE #EURO2016 https://t.co/9D59aQFioF
2016-06-26 20:45:50	merlynn58	RT @UEFAEURO: Goals from Boateng, Gomez and Draxler send #GER safely through to the quarter-finals. #GERSVK #EURO2016 https://t.co/sxSlAsph…
2016-06-26 20:45:50	Boycey1105	"Fell asleep at HT in the France game. Everyone knew that was ending in heartbreak yeah?
#EURO2016"
2016-06-26 20:45:50	christophewuyts	@BelRedDevils 🇧🇪 did it! #waxit on Friday #WALBEL #EURO2016
2016-06-26 20:45:49	BrookeR1984	RT @powerleagueUK: So it's #Euro2016 week 2 and we're giving away a special @BudweiserUK pack! Just Follow and RT for a chance to #WIN http…
2016-06-26 20:45:49	SzPeti42	RT @theScore: An ode to #HUN and #EURO2016 legend - Gabor Kiraly. https://t.co/NAuXFX8hkg https://t.co/YLbpHEgE61
2016-06-26 20:45:49	DanielLevine0T0	RT @UEFAEURO: 🎉 Belgium's 4-0 win against Hungary is their biggest-ever win at a major tournament. Bravo! 🎉 #EURO2016 https://t.co/8p1Hj722…
2016-06-26 20:45:48	_AnastasiaTH	RT @JamieDornan_org: #FRAIRL Good luck 🇫🇷 #EURO2016
2016-06-26 20:45:47	seastar333	RT @FourFourTwo: Lost now found: Hazard guides #BEL to quarter-finals... by @hmdrudge https://t.co/DTL4jn9onq #HUN #EURO2016 #CFC https://t…
2016-06-26 20:45:47	LksFlpp	"RT @Onefootball: No, no, no please not! 🙈
https://t.co/73dytK1109
#EURO2016"
2016-06-26 20:45:46	thesullengirl	"RT @FAWales: Hello @BelRedDevils, we meet again! 👋
#WALBEL
#TogetherStronger
#EURO2016 
https://t.co/S9ILiDhGpm
https://t.co/o2kjz8seou"
2016-06-26 20:45:46	Aditya_F9T	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 20:45:45	chcorteil1	RT @ManUtd: Well done to Marouane Fellaini &amp; #BEL on securing a quarter-finals place at #Euro2016 after a 4-0 win vs Hungary. #BEL face #WA…
2016-06-26 20:45:45	vandeveldedavid	RT @Pschmeichel1: Can't figure out what's what! Is Hungary that bad or is Eden Hazard the best player in the #EURO2016 ?
2016-06-26 20:45:44	akikia838	RT @TwatBibIe: Mourinho at it again #Euro2016 #FRAIRL https://t.co/2OVOFody6q
2016-06-26 20:45:43	l_obuabeng	RT @BSchweinsteiger: We know what to expect but we’re confident and set for tonight’s game! 🇩🇪 #GERSVK #DieMannschaft #EURO2016 https://t.c…
2016-06-26 20:45:42	HaseeB_Mo	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 20:45:41	ozgurakcahseyin	"RT @DFB_Team_EN: Push. That. Button!!! 

@Mario_Gomez #JederFuerJeden #EURO2016 #GERSVK 2-0 https://t.co/T4blqfWIHY"
2016-06-26 20:45:40	OneDFan26	RT @polls4teens: If ur country plays against England/Ireland in the #EURO2016, who do u want to win?(U r watching the match w/ 1/4)
2016-06-26 20:45:40	Geniture_	RT @UEFAEURO: 🎉 Belgium's 4-0 win against Hungary is their biggest-ever win at a major tournament. Bravo! 🎉 #EURO2016 https://t.co/8p1Hj722…
2016-06-26 20:45:40	divaAlison1	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 20:45:40	TipsandChicks	Make £2k monthly #Bookiebashing with #Freebets. SEE @ukbookiebash #Euro2016 #worldcup #facup #fifa #affiliates #networkmarketing #UK
2016-06-26 20:45:39	TheJumbo_2100	"Just gonna leave this here for tonight! Upload from this morning! 
I attempt to recreate some goals from #EURO2016 
https://t.co/1377GNJRtf"
2016-06-26 20:45:39	axel6_	RT @Mourinholic: Performance of #EURO2016. No exaggeration. #BEL https://t.co/50BlL6zNzP
2016-06-26 20:45:39	maylis_lionnet	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 20:45:38	Aditya_F9T	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 20:45:37	cris_fuentes17	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 20:45:37	Sportsration	Shaqiri's sensational goal for #SUI yesterday vs #POL #Euro2016  https://t.co/UGG1DgT1q8 (via @wayneinrome)
2016-06-26 20:45:36	senor_blg_boi	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:36	LnCatherine	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 20:45:35	JDrSteelhammer	RT @TransferSources: Will Grigg heatmap. #EURO2016 https://t.co/mcZDTmrijH
2016-06-26 20:45:35	TRUVA__ATI	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 20:45:35	LucyMoreno	"RT @BBCWales: A thought ahead of Friday night for #WAL in #Euro2016:

#BEL
They may have the Duke of Hazard, but we have… https://t.co/RdzQ…"
2016-06-26 20:45:34	Eddy_Khedira	RT @UItraSuristic: #GER Kroos has been at it again in #EURO2016 https://t.co/C190xmrv9r
2016-06-26 20:45:34	mgt_syfq5	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 20:45:33	Flives_Robert	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 20:45:33	Anime_DuSKI	"RT @Squawka: Eden Hazard #EURO2016 by numbers:

3 games
88% pass accuracy
11 chances created
10 take-ons
2 assists https://t.co/5jdZNkDTB3"
2016-06-26 20:45:32	JordanSollof9	"RT @5liveSport: Eden Hazard has as many assists at #Euro2016 (3) as he did for Chelsea in the entire Premier League season.

#HUNBEL https:…"
2016-06-26 20:45:32	Totalement_Dav	RT @SMignolet: Great performance tonight! We keep getting stronger each game! Next up, Wales and the quarter finals! #Euro2016 https://t.co…
2016-06-26 20:45:31	seastar333	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 20:45:31	JesusPa10	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 20:45:30	muserabdi	"RT @BBCSport: Seamus Coleman has paid tribute to the #IRL fans at the Stade de Lyon.

https://t.co/BCONFU9DNP #EURO2016 https://t.co/djDmuQ…"
2016-06-26 20:45:29	Matt__Murphy	RT @sportingintel: Weekend addition to best images of #Euro2016 Shaqiri goal (Getty) https://t.co/yjYL8cjkII
2016-06-26 20:45:29	DEVOSGerard	RT @BelRedDevils: What a beautiful night in Toulouse!! Tous Ensemble!! See you all in Lille ;-) ! #hunbel #Tousenfrance #euro2016 https://t…
2016-06-26 20:45:28	AfrodoodRayan	"RT @BBCMOTD: Eden Hazard scored a dazzling solo goal as Belgium defeated Hungary 4-0

https://t.co/5UCffflsET #HUN #BEL #EURO2016 https://t…"
2016-06-26 20:45:28	MadisonCoune	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 20:45:27	AkmalHoud_	RT @FootbalIStuff: Full time at Stadium Municipal: #HUN 0 - 4 #BEL .#EURO2016 https://t.co/Q3iHf7ibkr
2016-06-26 20:45:26	phillip_grace	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 20:45:26	AedoArteaga	"RT @UEFAEURO: Pogba tangles with Long and #IRL have a chance to score from the spot...
#EURO2016"
2016-06-26 20:45:26	men_s4muel	"RT @UEFAEURO: #BEL winger Eden Hazard is the @carlsberg Man of the Match for #SWEBEL 👏
#EURO2016 https://t.co/iQHwjkDZyd"
2016-06-26 20:45:25	Dan_Maze	RT @Scott_McRoy: In case of emergency ... Call Griezman . Illustration for @PicklesMagazine #fra #EURO2016 https://t.co/Hf8ZEUeXgq
2016-06-26 20:45:25	ChrisDonnait	RT @BelRedDevils: Last 8 ! We are Belgium ! Quarter-final on Friday against @FAWales in Lille, 21:00 ! #hunbel #tousenfrance #Euro2016 http…
2016-06-26 20:45:25	DanielLevine0T0	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 20:45:24	ryanevs31	"RT @FAWales: Hello @BelRedDevils, we meet again! 👋
#WALBEL
#TogetherStronger
#EURO2016 
https://t.co/S9ILiDhGpm
https://t.co/o2kjz8seou"
2016-06-26 20:45:23	hardc9refaggot	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:22	JordanSollof9	RT @UEFAEURO: Do you agree with Peter? #EURO2016 https://t.co/Xfssq6uCG4
2016-06-26 20:45:22	austinlaase19	RT @soccerdotcom: 🔴 Devil's Playground #BEL #EURO2016 https://t.co/rrjXIHjFz9
2016-06-26 20:45:21	018Kongs	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:19	neverstyleo	RT @axelwitsel28: Lille here we come! #QuarterFinals #EURO2016 #tousenfrance https://t.co/60JF4h4uVA
2016-06-26 20:45:19	seastar333	RT @axelwitsel28: Lille here we come! #QuarterFinals #EURO2016 #tousenfrance https://t.co/60JF4h4uVA
2016-06-26 20:45:19	hpsterhljabster	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:19	darknessnytro	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:45:18	BenWyattCNN	RT @cnnsport: Hazard warning - Is Eden Hazard set to become a #EURO2016 winner? It's Wales up next. https://t.co/QtIaRJQYo0 #BEL https://t.…
2016-06-26 20:45:17	GarlicHS16	RT @FootbalIStuff: Full time at Stadium Municipal: #HUN 0 - 4 #BEL .#EURO2016 https://t.co/Q3iHf7ibkr
2016-06-26 20:45:17	AedoArteaga	RT @UEFAEURO: Penalty, Ireland! #EURO2016
2016-06-26 20:45:16	ailaboutjobros	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:15	Wever_6	KING Eden ... 👑💪👌🏻 @hazardeden10 #EURO2016 #BELHUN #BEL #TousEnsemble
2016-06-26 20:45:15	cocoamilk2012	"RT @UEFAEURO: Sunday's three @carlsberg Man of the Match winners... Bravo! 🎉
INFO: https://t.co/8up1YLq1Ll
#EURO2016 https://t.co/geLB3UByCM"
2016-06-26 20:45:15	teammerlin5	"RT @azzurri: #Conte: ""I have an exceptional group of lads. They're ready to play well. I'm sure we'll have a good game tomorrow."" #ITAESP #…"
2016-06-26 20:45:14	GarlicHS16	"RT @AllFootballLive: #BEL have reached the quarter-finals of #EURO2016 !

They'll be playing #WAL https://t.co/N54fZUHmoQ"
2016-06-26 20:45:14	ChannelNewsAsia	#EURO2016: World champions #GER make light work of #SLO to reach q-finals https://t.co/9KYhb34NuM https://t.co/49zwiegNKw
2016-06-26 20:45:13	DeddySyam48	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 20:45:13	Hana_BVB_SK23	RT @ToniKroos: SPIELTAG! @DFB_Team #GERSVK #EURO2016 Guess the result now: https://t.co/DqJrIJx4lH https://t.co/Xhw86WQXYV
2016-06-26 20:45:13	DanielLevine0T0	"RT @UEFAEURO: Sunday's three @carlsberg Man of the Match winners... Bravo! 🎉
INFO: https://t.co/8up1YLq1Ll
#EURO2016 https://t.co/geLB3UByCM"
2016-06-26 20:45:12	Puga95	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 20:45:12	Paimkun	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 20:45:12	nimaashrafy	We urge you 2 join us in #Paris #July9,call4 regime change&amp; be the voice of millions in #Iran  #euro2016 #humanrights
2016-06-26 20:45:12	RhonaAbbey	"RT @rtenews: As Ireland’s Euro 2016 dream ends, here are some of the highlights from the team’s campaign #COYBIG #Euro2016
https://t.co/YTt…"
2016-06-26 20:45:12	JordanSchreler	"RT @MTLSYNDICATE: We complete our #EURO2016 Sunday schedule with another win

Regular Club
3*
BEST BET
Belgium easy 4-0 Blowout Winners!

A…"
2016-06-26 20:45:11	TAkinyinka	RT @DFB_Team_EN: It must be the English influence... 😉 #EURO2016 #GERSVK https://t.co/dhlncFOwQr
2016-06-26 20:45:11	swimwithasmile	Another 5am start by the hubby - and a wake up for me - #EURO2016 #whenwillitend #australia #timezones #BEL #football #marriage #longday
2016-06-26 20:45:11	Robroe505	RT @Wallathan: Heartbroken. Something to build on though. Less of the aimless long ball craic, Ireland are well able to play ball #COYBIG #…
2016-06-26 20:45:11	JohnSessions999	"RT @dreamteamfc: Elsewhere at #EURO2016 Tyson Fury has just bought £1000 worth of Jäger bombs for #ENG fans in Nice...
https://t.co/O7M6lhG…"
2016-06-26 20:45:11	darknessnytro	RT @philipplahm: A very confident and convincing win! Congrats on reaching the next round, @DFB_Team! #GERSVK #EURO2016
2016-06-26 20:45:10	Greg14_	RT @OptaJose: 3 - Eden Hazard has assists more goals (3) that other player in #EURO2016. Protagonist.
2016-06-26 20:45:10	Rhys00Williams	RT @adbritton: Tyson Fury loving it in #Nice #eng #EURO2016 https://t.co/8Q5J6YZLzA
2016-06-26 20:45:10	AedoArteaga	"RT @UEFAEURO: Here we go. France v Republic of Ireland. A quarter-final place at stake.
https://t.co/bbLVT5rbzc #EURO2016 #FRAIRL https://t…"
2016-06-26 20:45:09	bradscott_lawns	RT @ESPNFC: Toby Alderweireld's 10th-minute header has Belgium ahead at the break, but Hungary have had their chances. #EURO2016 https://t.…
2016-06-26 20:45:08	Vollkorn_Toast	"RT @Onefootball: No, no, no please not! 🙈
https://t.co/73dytK1109
#EURO2016"
2016-06-26 20:45:08	livefootball	"BIG ENGLAND BOOST

5/1 to beat Iceland at #EURO2016!

▶️https://t.co/GSYEUp5Aml 

#ENG #ISL #ENGISL https://t.co/avQp48eaPu"
2016-06-26 20:45:07	Hdspeth_32	RT @BleacherReport: #BEL advances to the last eight after a dominating performance! #Euro2016 (via @br_uk) https://t.co/iMsxIOTsGy
2016-06-26 20:45:07	syahirul_ashraf	"RT @Squawka: #GER are still the only country at #EURO2016 yet to concede a single goal.

He doesn't even need the gloves now. https://t.co/…"
2016-06-26 20:45:07	reef8110	RT @BBCSporf: BREAKING: Live scenes of Wales fans celebrating on the streets of Paris. #WAL #Euro2016 https://t.co/Yp0KRMCzhU
2016-06-26 20:45:06	rbrzed	RT @nico_rosberg: YEAH!! Super Spiel 👏🏻👏🏻 @DFB_Team #euro2016 https://t.co/DUTXYKkXN4
2016-06-26 20:45:06	_AnastasiaTH	RT @JamieDornan_org: NEWS: Jamie recorded a message to support #NIR for #EURO2016 game on June 25. Watch it on: https://t.co/rydtRPDfmj htt…
2016-06-26 20:45:05	ahamedanaz	"RT @UEFAEURO: Germany will face either Italy or Spain in the Bordeaux QF on 2 July.
#EURO2016 https://t.co/mk54Jne26t"
2016-06-26 20:45:05	lifelovehateooo	@BreakfastNews Only around 36% of the Young people voted between 18 to 30 years old They have no one else to blame but themselves #EURO2016
2016-06-26 20:45:05	greendogdiary	#SpainElections  at least we have #EURO2016 ! Meanwhile in Berlin Merkel cackles.We voted a corrupt government freely. Not #ProudToBeSpanish
2016-06-26 20:45:04	footballtips	"BIG ENGLAND BOOST

5/1 to beat Iceland at #EURO2016!

▶️https://t.co/hTksMJqhmt 

#ENG #ISL #ENGISL https://t.co/gsd0nqvUFC"
2016-06-26 20:45:03	mrkipping	Here's #MyEnglandXI for #ENG v #ISL tomorrow! #Euro2016 @BBCSport https://t.co/zNyW9kLeQO
2016-06-26 20:45:03	beINSPORTS_AUS	💬 This is just how good @hazardeden10  was against #HUN #HUNBEL #EURO2016 #beinauseuro https://t.co/5ep9u19BQg
2016-06-26 20:45:03	flubitweet	Not sure what features you're looking for when buying a new TV? #TV #Euro2016 https://t.co/lWAAghNCUz https://t.co/eCi7mUnxu2
2016-06-26 20:45:02	Hana_BVB_SK23	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 20:45:02	teammerlin5	"RT @azzurri: #Conte: ""Nothing is impossible. Even if you're not fancied, you should still work. Otherwise it's pointless."" #ITAESP #Euro2016"
2016-06-26 20:45:01	Mubinc98	"RT @BBCSporf: LAD: Tyson Fury buys 200 Jägerbombs for #ENG fans at #Euro2016 (via @MelissaJChapman)
 https://t.co/6QVhkCJRqJ"
2016-06-26 20:45:01	Sidvolt	#Euro2016 : Belgium book quarterfinal match with Wales after beating Hungary 4-0 https://t.co/GYdSbnIUij
2016-06-26 20:45:01	diegp77	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 20:44:59	ReedosTweets	"RT @BBCSporf: LAD: Tyson Fury buys 200 Jägerbombs for #ENG fans at #Euro2016 (via @MelissaJChapman)
 https://t.co/6QVhkCJRqJ"
2016-06-26 20:44:59	srbarber1986	RT @BBCSporf: QUALITY: The Patrice Evra photoshops have started. #Euro2016 https://t.co/KXiPzot65j
2016-06-26 20:44:57	TRUVA__ATI	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 20:44:57	WABK3	So great seeing major networks providing the #CopaAmerica &amp; #EURO2016 here in the beautiful US🇱🇷✌🏼️#OneLove
2016-06-26 20:44:56	sexypics0069	RT @CamGirlzParty: #EURO2016 #KickOff #GERSLO #ViveLaMannschaft #GER enjoy the #game with #sexy @SweetFaceAbri https://t.co/koRXROPKUN http…
2016-06-26 20:44:56	darknessnytro	RT @DFB_Team_EN: Forget the assists. GOOOAAAALLLLL for Julian #Draxler! #JederFuerJeden #EURO2016 #GERSVK 3-0 https://t.co/dWIbmlR357
2016-06-26 20:44:55	manc_press_club	The latest The Manchester Press Club! https://t.co/LTtVJl6XU2 Thanks to @beatstreetmcr @AndrewStuart #euro2016 #smm
